cohort_month,dimension,first_value,m,metric,cohort_size,retention
2025-08-01,sku,oral minoxidil,2,same,3,0.00%
2025-08-01,sku,oral minoxidil,3,any,3,0.00%
2025-08-01,sku,oral minoxidil,3,same,3,0.00%
2025-08-01,sku,oral minoxidil,4,any,3,0.00%
2025-08-01,sku,oral minoxidil,4,same,3,0.00%
2025-08-01,sku,oral minoxidil,5,any,3,0.00%
2025-08-01,sku,oral minoxidil,5,same,3,0.00%
2025-08-01,sku,oral minoxidil,6,any,3,0.00%
2025-08-01,sku,oral minoxidil,6,same,3,0.00%
2025-08-01,sku,oral minoxidil,7,any,3,0.00%
2025-08-01,sku,oral minoxidil,7,same,3,0.00%
2025-08-01,sku,oral minoxidil,8,any,3,0.00%
2025-08-01,sku,oral minoxidil,8,same,3,0.00%
2025-08-01,sku,oral minoxidil,9,any,3,0.00%
2025-08-01,sku,oral minoxidil,9,same,3,0.00%
2025-08-01,sku,oral minoxidil,10,any,3,0.00%
2025-08-01,sku,oral minoxidil,10,same,3,0.00%
2025-08-01,sku,oral minoxidil,11,any,3,0.00%
2025-08-01,sku,oral minoxidil,11,same,3,0.00%
2025-08-01,sku,oral minoxidil,12,any,3,0.00%
2025-08-01,sku,oral minoxidil,12,same,3,0.00%
2024-11-01,sku,oral mix,0,any,1,100.00%
2024-11-01,sku,oral mix,0,same,1,100.00%
2024-11-01,sku,oral mix,1,any,1,100.00%
2024-11-01,sku,oral mix,1,same,1,100.00%
2024-11-01,sku,oral mix,2,any,1,100.00%
2024-11-01,sku,oral mix,2,same,1,100.00%
2024-11-01,sku,oral mix,3,any,1,100.00%
2024-11-01,sku,oral mix,3,same,1,100.00%
2024-11-01,sku,oral mix,4,any,1,100.00%
2024-11-01,sku,oral mix,4,same,1,100.00%
2024-11-01,sku,oral mix,5,any,1,100.00%
2024-11-01,sku,oral mix,5,same,1,100.00%
2024-11-01,sku,oral mix,6,any,1,100.00%
2024-11-01,sku,oral mix,6,same,1,100.00%
2024-11-01,sku,oral mix,7,any,1,0.00%
2024-11-01,sku,oral mix,7,same,1,0.00%
2024-11-01,sku,oral mix,8,any,1,100.00%
2024-11-01,sku,oral mix,8,same,1,100.00%
2024-11-01,sku,oral mix,9,any,1,0.00%
2024-11-01,sku,oral mix,9,same,1,0.00%
2024-11-01,sku,oral mix,10,any,1,0.00%
2024-11-01,sku,oral mix,10,same,1,0.00%
2024-11-01,sku,oral mix,11,any,1,0.00%
2024-11-01,sku,oral mix,11,same,1,0.00%
2024-11-01,sku,oral mix,12,any,1,0.00%
2024-11-01,sku,oral mix,12,same,1,0.00%
2024-12-01,sku,oral mix,0,any,4,100.00%
2024-12-01,sku,oral mix,0,same,4,100.00%
2024-12-01,sku,oral mix,1,any,4,75.00%
2024-12-01,sku,oral mix,1,same,4,75.00%
2024-12-01,sku,oral mix,2,any,4,75.00%
2024-12-01,sku,oral mix,2,same,4,75.00%
2024-12-01,sku,oral mix,3,any,4,75.00%
2024-12-01,sku,oral mix,3,same,4,75.00%
2024-12-01,sku,oral mix,4,any,4,75.00%
2024-12-01,sku,oral mix,4,same,4,75.00%
2024-12-01,sku,oral mix,5,any,4,75.00%
2024-12-01,sku,oral mix,5,same,4,75.00%
2024-12-01,sku,oral mix,6,any,4,75.00%
2024-12-01,sku,oral mix,6,same,4,75.00%
2024-12-01,sku,oral mix,7,any,4,75.00%
2024-12-01,sku,oral mix,7,same,4,75.00%
2024-12-01,sku,oral mix,8,any,4,25.00%
2024-12-01,sku,oral mix,8,same,4,25.00%
2024-12-01,sku,oral mix,9,any,4,0.00%
2024-12-01,sku,oral mix,9,same,4,0.00%
2024-12-01,sku,oral mix,10,any,4,0.00%
2024-12-01,sku,oral mix,10,same,4,0.00%
2024-12-01,sku,oral mix,11,any,4,0.00%
2024-12-01,sku,oral mix,11,same,4,0.00%
2024-12-01,sku,oral mix,12,any,4,0.00%
2024-12-01,sku,oral mix,12,same,4,0.00%
2025-01-01,sku,oral mix,0,any,3,100.00%
2025-01-01,sku,oral mix,0,same,3,100.00%
2025-01-01,sku,oral mix,1,any,3,66.67%
2025-01-01,sku,oral mix,1,same,3,66.67%
2025-01-01,sku,oral mix,2,any,3,66.67%
2025-01-01,sku,oral mix,2,same,3,66.67%
2025-01-01,sku,oral mix,3,any,3,0.00%
2025-01-01,sku,oral mix,3,same,3,0.00%
2025-01-01,sku,oral mix,4,any,3,0.00%
2025-01-01,sku,oral mix,4,same,3,0.00%
2025-01-01,sku,oral mix,5,any,3,0.00%
2025-01-01,sku,oral mix,5,same,3,0.00%
2025-01-01,sku,oral mix,6,any,3,0.00%
2025-01-01,sku,oral mix,6,same,3,0.00%
2025-01-01,sku,oral mix,7,any,3,33.33%
2025-01-01,sku,oral mix,7,same,3,0.00%
2025-01-01,sku,oral mix,8,any,3,0.00%
2025-01-01,sku,oral mix,8,same,3,0.00%
2025-01-01,sku,oral mix,9,any,3,0.00%
2025-01-01,sku,oral mix,9,same,3,0.00%
2025-01-01,sku,oral mix,10,any,3,0.00%
2025-01-01,sku,oral mix,10,same,3,0.00%
2025-01-01,sku,oral mix,11,any,3,0.00%
2025-01-01,sku,oral mix,11,same,3,0.00%
2025-01-01,sku,oral mix,12,any,3,0.00%
2025-01-01,sku,oral mix,12,same,3,0.00%
2025-02-01,sku,oral mix,0,any,4,100.00%
2025-02-01,sku,oral mix,0,same,4,100.00%
2025-02-01,sku,oral mix,1,any,4,100.00%
2025-02-01,sku,oral mix,1,same,4,100.00%
2025-02-01,sku,oral mix,2,any,4,50.00%
2025-02-01,sku,oral mix,2,same,4,50.00%
2025-02-01,sku,oral mix,3,any,4,75.00%
2025-02-01,sku,oral mix,3,same,4,75.00%
2025-02-01,sku,oral mix,4,any,4,75.00%
2025-02-01,sku,oral mix,4,same,4,50.00%
2025-02-01,sku,oral mix,5,any,4,100.00%
2025-02-01,sku,oral mix,5,same,4,100.00%
2025-02-01,sku,oral mix,6,any,4,25.00%
2025-02-01,sku,oral mix,6,same,4,25.00%
2025-02-01,sku,oral mix,7,any,4,0.00%
2025-02-01,sku,oral mix,7,same,4,0.00%
2025-02-01,sku,oral mix,8,any,4,0.00%
2025-02-01,sku,oral mix,8,same,4,0.00%
2025-02-01,sku,oral mix,9,any,4,0.00%
2025-02-01,sku,oral mix,9,same,4,0.00%
2025-02-01,sku,oral mix,10,any,4,0.00%
2025-02-01,sku,oral mix,10,same,4,0.00%
2025-02-01,sku,oral mix,11,any,4,0.00%
2025-02-01,sku,oral mix,11,same,4,0.00%
2025-02-01,sku,oral mix,12,any,4,0.00%
2025-02-01,sku,oral mix,12,same,4,0.00%
2025-03-01,sku,oral mix,0,any,20,100.00%
2025-03-01,sku,oral mix,0,same,20,100.00%
2025-03-01,sku,oral mix,1,any,20,75.00%
2025-03-01,sku,oral mix,1,same,20,75.00%
2025-03-01,sku,oral mix,2,any,20,70.00%
2025-03-01,sku,oral mix,2,same,20,70.00%
2025-03-01,sku,oral mix,3,any,20,70.00%
2025-03-01,sku,oral mix,3,same,20,65.00%
2025-03-01,sku,oral mix,4,any,20,65.00%
2025-03-01,sku,oral mix,4,same,20,60.00%
2025-03-01,sku,oral mix,5,any,20,20.00%
2025-03-01,sku,oral mix,5,same,20,20.00%
2025-03-01,sku,oral mix,6,any,20,0.00%
2025-03-01,sku,oral mix,6,same,20,0.00%
2025-03-01,sku,oral mix,7,any,20,0.00%
2025-03-01,sku,oral mix,7,same,20,0.00%
2025-03-01,sku,oral mix,8,any,20,0.00%
2025-03-01,sku,oral mix,8,same,20,0.00%
2025-03-01,sku,oral mix,9,any,20,0.00%
2025-03-01,sku,oral mix,9,same,20,0.00%
2025-03-01,sku,oral mix,10,any,20,0.00%
2025-03-01,sku,oral mix,10,same,20,0.00%
2025-03-01,sku,oral mix,11,any,20,0.00%
2025-03-01,sku,oral mix,11,same,20,0.00%
2025-03-01,sku,oral mix,12,any,20,0.00%
2025-03-01,sku,oral mix,12,same,20,0.00%
2025-04-01,sku,oral mix,0,any,22,100.00%
2025-04-01,sku,oral mix,0,same,22,100.00%
2025-04-01,sku,oral mix,1,any,22,63.64%
2025-04-01,sku,oral mix,1,same,22,54.55%
2025-04-01,sku,oral mix,2,any,22,54.55%
2025-04-01,sku,oral mix,2,same,22,40.91%
2025-04-01,sku,oral mix,3,any,22,63.64%
2025-04-01,sku,oral mix,3,same,22,40.91%
2025-04-01,sku,oral mix,4,any,22,13.64%
2025-04-01,sku,oral mix,4,same,22,9.09%
2025-04-01,sku,oral mix,5,any,22,0.00%
2025-04-01,sku,oral mix,5,same,22,0.00%
2025-04-01,sku,oral mix,6,any,22,0.00%
2025-04-01,sku,oral mix,6,same,22,0.00%
2025-04-01,sku,oral mix,7,any,22,0.00%
2025-04-01,sku,oral mix,7,same,22,0.00%
2025-04-01,sku,oral mix,8,any,22,0.00%
2025-04-01,sku,oral mix,8,same,22,0.00%
2025-04-01,sku,oral mix,9,any,22,0.00%
2025-04-01,sku,oral mix,9,same,22,0.00%
2025-04-01,sku,oral mix,10,any,22,0.00%
2025-04-01,sku,oral mix,10,same,22,0.00%
2025-04-01,sku,oral mix,11,any,22,0.00%
2025-04-01,sku,oral mix,11,same,22,0.00%
2025-04-01,sku,oral mix,12,any,22,0.00%
2025-04-01,sku,oral mix,12,same,22,0.00%
2025-05-01,sku,oral mix,0,any,11,100.00%
2025-05-01,sku,oral mix,0,same,11,100.00%
2025-05-01,sku,oral mix,1,any,11,72.73%
2025-05-01,sku,oral mix,1,same,11,72.73%
2025-05-01,sku,oral mix,2,any,11,72.73%
2025-05-01,sku,oral mix,2,same,11,54.55%
2025-05-01,sku,oral mix,3,any,11,45.45%
2025-05-01,sku,oral mix,3,same,11,45.45%
2025-05-01,sku,oral mix,4,any,11,0.00%
2025-05-01,sku,oral mix,4,same,11,0.00%
2025-05-01,sku,oral mix,5,any,11,0.00%
2025-05-01,sku,oral mix,5,same,11,0.00%
2025-05-01,sku,oral mix,6,any,11,0.00%
2025-05-01,sku,oral mix,6,same,11,0.00%
2025-05-01,sku,oral mix,7,any,11,0.00%
2025-05-01,sku,oral mix,7,same,11,0.00%
2025-05-01,sku,oral mix,8,any,11,0.00%
2025-05-01,sku,oral mix,8,same,11,0.00%
2025-05-01,sku,oral mix,9,any,11,0.00%
2025-05-01,sku,oral mix,9,same,11,0.00%
2025-05-01,sku,oral mix,10,any,11,0.00%
2025-05-01,sku,oral mix,10,same,11,0.00%
2025-05-01,sku,oral mix,11,any,11,0.00%
2025-05-01,sku,oral mix,11,same,11,0.00%
2025-05-01,sku,oral mix,12,any,11,0.00%
2025-05-01,sku,oral mix,12,same,11,0.00%
2025-06-01,sku,oral mix,0,any,15,100.00%
2025-06-01,sku,oral mix,0,same,15,100.00%
2025-06-01,sku,oral mix,1,any,15,46.67%
2025-06-01,sku,oral mix,1,same,15,46.67%
2025-06-01,sku,oral mix,2,any,15,6.67%
2025-06-01,sku,oral mix,2,same,15,6.67%
2025-06-01,sku,oral mix,3,any,15,0.00%
2025-06-01,sku,oral mix,3,same,15,0.00%
2025-06-01,sku,oral mix,4,any,15,0.00%
2025-06-01,sku,oral mix,4,same,15,0.00%
2025-06-01,sku,oral mix,5,any,15,0.00%
2025-06-01,sku,oral mix,5,same,15,0.00%
2025-06-01,sku,oral mix,6,any,15,0.00%
2025-06-01,sku,oral mix,6,same,15,0.00%
2025-06-01,sku,oral mix,7,any,15,0.00%
2025-06-01,sku,oral mix,7,same,15,0.00%
2025-06-01,sku,oral mix,8,any,15,0.00%
2025-06-01,sku,oral mix,8,same,15,0.00%
2025-06-01,sku,oral mix,9,any,15,0.00%
2025-06-01,sku,oral mix,9,same,15,0.00%
2025-06-01,sku,oral mix,10,any,15,0.00%
2025-06-01,sku,oral mix,10,same,15,0.00%
2025-06-01,sku,oral mix,11,any,15,0.00%
2025-06-01,sku,oral mix,11,same,15,0.00%
2025-06-01,sku,oral mix,12,any,15,0.00%
2025-06-01,sku,oral mix,12,same,15,0.00%
2025-07-01,sku,oral mix,0,any,23,100.00%
2025-07-01,sku,oral mix,0,same,23,100.00%
2025-07-01,sku,oral mix,1,any,23,8.70%
2025-07-01,sku,oral mix,1,same,23,8.70%
2025-07-01,sku,oral mix,2,any,23,0.00%
2025-07-01,sku,oral mix,2,same,23,0.00%
2025-07-01,sku,oral mix,3,any,23,0.00%
2025-07-01,sku,oral mix,3,same,23,0.00%
2025-07-01,sku,oral mix,4,any,23,0.00%
2025-07-01,sku,oral mix,4,same,23,0.00%
2025-07-01,sku,oral mix,5,any,23,0.00%
2025-07-01,sku,oral mix,5,same,23,0.00%
2025-07-01,sku,oral mix,6,any,23,0.00%
2025-07-01,sku,oral mix,6,same,23,0.00%
2025-07-01,sku,oral mix,7,any,23,0.00%
2025-07-01,sku,oral mix,7,same,23,0.00%
2025-07-01,sku,oral mix,8,any,23,0.00%
2025-07-01,sku,oral mix,8,same,23,0.00%
2025-07-01,sku,oral mix,9,any,23,0.00%
2025-07-01,sku,oral mix,9,same,23,0.00%
2025-07-01,sku,oral mix,10,any,23,0.00%
2025-07-01,sku,oral mix,10,same,23,0.00%
2025-07-01,sku,oral mix,11,any,23,0.00%
2025-07-01,sku,oral mix,11,same,23,0.00%
2025-07-01,sku,oral mix,12,any,23,0.00%
2025-07-01,sku,oral mix,12,same,23,0.00%
2025-08-01,sku,oral mix,0,any,8,100.00%
2025-08-01,sku,oral mix,0,same,8,100.00%
2025-08-01,sku,oral mix,1,any,8,0.00%
2025-08-01,sku,oral mix,1,same,8,0.00%
2025-08-01,sku,oral mix,2,any,8,0.00%
2025-08-01,sku,oral mix,2,same,8,0.00%
2025-08-01,sku,oral mix,3,any,8,0.00%
2025-08-01,sku,oral mix,3,same,8,0.00%
2025-08-01,sku,oral mix,4,any,8,0.00%
2025-08-01,sku,oral mix,4,same,8,0.00%
2025-08-01,sku,oral mix,5,any,8,0.00%
2025-08-01,sku,oral mix,5,same,8,0.00%
2025-08-01,sku,oral mix,6,any,8,0.00%
2025-08-01,sku,oral mix,6,same,8,0.00%
2025-08-01,sku,oral mix,7,any,8,0.00%
2025-08-01,sku,oral mix,7,same,8,0.00%
2025-08-01,sku,oral mix,8,any,8,0.00%
2025-08-01,sku,oral mix,8,same,8,0.00%
2025-08-01,sku,oral mix,9,any,8,0.00%
2025-08-01,sku,oral mix,9,same,8,0.00%
2025-08-01,sku,oral mix,10,any,8,0.00%
2025-08-01,sku,oral mix,10,same,8,0.00%
2025-08-01,sku,oral mix,11,any,8,0.00%
2025-08-01,sku,oral mix,11,same,8,0.00%
2025-08-01,sku,oral mix,12,any,8,0.00%
2025-08-01,sku,oral mix,12,same,8,0.00%
2024-10-01,sku,power regrowth,0,any,2,100.00%
2024-10-01,sku,power regrowth,0,same,2,100.00%
2024-10-01,sku,power regrowth,1,any,2,50.00%
2024-10-01,sku,power regrowth,1,same,2,50.00%
2024-10-01,sku,power regrowth,2,any,2,50.00%
2024-10-01,sku,power regrowth,2,same,2,50.00%
2024-10-01,sku,power regrowth,3,any,2,50.00%
2024-10-01,sku,power regrowth,3,same,2,50.00%
2024-10-01,sku,power regrowth,4,any,2,50.00%
2024-10-01,sku,power regrowth,4,same,2,50.00%
2024-10-01,sku,power regrowth,5,any,2,0.00%
2024-10-01,sku,power regrowth,5,same,2,0.00%
2024-10-01,sku,power regrowth,6,any,2,0.00%
2024-10-01,sku,power regrowth,6,same,2,0.00%
2024-10-01,sku,power regrowth,7,any,2,50.00%
2024-10-01,sku,power regrowth,7,same,2,0.00%
2024-10-01,sku,power regrowth,8,any,2,50.00%
2024-10-01,sku,power regrowth,8,same,2,0.00%
2024-10-01,sku,power regrowth,9,any,2,50.00%
2024-10-01,sku,power regrowth,9,same,2,0.00%
2024-10-01,sku,power regrowth,10,any,2,0.00%
2024-10-01,sku,power regrowth,10,same,2,0.00%
2024-10-01,sku,power regrowth,11,any,2,0.00%
2024-10-01,sku,power regrowth,11,same,2,0.00%
2024-10-01,sku,power regrowth,12,any,2,0.00%
2024-10-01,sku,power regrowth,12,same,2,0.00%
2024-12-01,sku,power regrowth,0,any,5,100.00%
2024-12-01,sku,power regrowth,0,same,5,100.00%
2024-12-01,sku,power regrowth,1,any,5,60.00%
2024-12-01,sku,power regrowth,1,same,5,60.00%
2024-12-01,sku,power regrowth,2,any,5,60.00%
2024-12-01,sku,power regrowth,2,same,5,60.00%
2024-12-01,sku,power regrowth,3,any,5,60.00%
2024-12-01,sku,power regrowth,3,same,5,40.00%
2024-12-01,sku,power regrowth,4,any,5,60.00%
2024-12-01,sku,power regrowth,4,same,5,20.00%
2024-12-01,sku,power regrowth,5,any,5,80.00%
2024-12-01,sku,power regrowth,5,same,5,20.00%
2024-12-01,sku,power regrowth,6,any,5,20.00%
2024-12-01,sku,power regrowth,6,same,5,0.00%
2024-12-01,sku,power regrowth,7,any,5,20.00%
2024-12-01,sku,power regrowth,7,same,5,0.00%
2024-12-01,sku,power regrowth,8,any,5,0.00%
2024-12-01,sku,power regrowth,8,same,5,0.00%
2024-12-01,sku,power regrowth,9,any,5,0.00%
2024-12-01,sku,power regrowth,9,same,5,0.00%
2024-12-01,sku,power regrowth,10,any,5,0.00%
2024-12-01,sku,power regrowth,10,same,5,0.00%
2024-12-01,sku,power regrowth,11,any,5,0.00%
2024-12-01,sku,power regrowth,11,same,5,0.00%
2024-12-01,sku,power regrowth,12,any,5,0.00%
2024-12-01,sku,power regrowth,12,same,5,0.00%
2025-02-01,sku,power regrowth,0,any,2,100.00%
2025-02-01,sku,power regrowth,0,same,2,100.00%
2025-02-01,sku,power regrowth,1,any,2,50.00%
2025-02-01,sku,power regrowth,1,same,2,50.00%
2025-02-01,sku,power regrowth,2,any,2,100.00%
2025-02-01,sku,power regrowth,2,same,2,100.00%
2025-02-01,sku,power regrowth,3,any,2,0.00%
2025-02-01,sku,power regrowth,3,same,2,0.00%
2025-02-01,sku,power regrowth,4,any,2,50.00%
2025-02-01,sku,power regrowth,4,same,2,50.00%
2025-02-01,sku,power regrowth,5,any,2,0.00%
2025-02-01,sku,power regrowth,5,same,2,0.00%
2025-02-01,sku,power regrowth,6,any,2,0.00%
2025-02-01,sku,power regrowth,6,same,2,0.00%
2025-02-01,sku,power regrowth,7,any,2,0.00%
2025-02-01,sku,power regrowth,7,same,2,0.00%
2025-02-01,sku,power regrowth,8,any,2,0.00%
2025-02-01,sku,power regrowth,8,same,2,0.00%
2025-02-01,sku,power regrowth,9,any,2,0.00%
2025-02-01,sku,power regrowth,9,same,2,0.00%
2025-02-01,sku,power regrowth,10,any,2,0.00%
2025-02-01,sku,power regrowth,10,same,2,0.00%
2025-02-01,sku,power regrowth,11,any,2,0.00%
2025-02-01,sku,power regrowth,11,same,2,0.00%
2025-02-01,sku,power regrowth,12,any,2,0.00%
2025-02-01,sku,power regrowth,12,same,2,0.00%
2025-03-01,sku,power regrowth,0,any,3,100.00%
2025-03-01,sku,power regrowth,0,same,3,100.00%
2025-03-01,sku,power regrowth,1,any,3,33.33%
2025-03-01,sku,power regrowth,1,same,3,33.33%
2025-03-01,sku,power regrowth,2,any,3,0.00%
2025-03-01,sku,power regrowth,2,same,3,0.00%
2025-03-01,sku,power regrowth,3,any,3,0.00%
2025-03-01,sku,power regrowth,3,same,3,0.00%
2025-03-01,sku,power regrowth,4,any,3,0.00%
2025-03-01,sku,power regrowth,4,same,3,0.00%
2025-03-01,sku,power regrowth,5,any,3,0.00%
2025-03-01,sku,power regrowth,5,same,3,0.00%
2025-03-01,sku,power regrowth,6,any,3,0.00%
2025-03-01,sku,power regrowth,6,same,3,0.00%
2025-03-01,sku,power regrowth,7,any,3,0.00%
2025-03-01,sku,power regrowth,7,same,3,0.00%
2025-03-01,sku,power regrowth,8,any,3,0.00%
2025-03-01,sku,power regrowth,8,same,3,0.00%
2025-03-01,sku,power regrowth,9,any,3,0.00%
2025-03-01,sku,power regrowth,9,same,3,0.00%
2025-03-01,sku,power regrowth,10,any,3,0.00%
2025-03-01,sku,power regrowth,10,same,3,0.00%
2025-03-01,sku,power regrowth,11,any,3,0.00%
2025-03-01,sku,power regrowth,11,same,3,0.00%
2025-03-01,sku,power regrowth,12,any,3,0.00%
2025-03-01,sku,power regrowth,12,same,3,0.00%
2025-04-01,sku,power regrowth,0,any,5,100.00%
2025-04-01,sku,power regrowth,0,same,5,100.00%
2025-04-01,sku,power regrowth,1,any,5,20.00%
2025-04-01,sku,power regrowth,1,same,5,20.00%
2025-04-01,sku,power regrowth,2,any,5,20.00%
2025-04-01,sku,power regrowth,2,same,5,20.00%
2025-04-01,sku,power regrowth,3,any,5,40.00%
2025-04-01,sku,power regrowth,3,same,5,40.00%
2025-04-01,sku,power regrowth,4,any,5,40.00%
2025-04-01,sku,power regrowth,4,same,5,20.00%
2025-04-01,sku,power regrowth,5,any,5,0.00%
2025-04-01,sku,power regrowth,5,same,5,0.00%
2025-04-01,sku,power regrowth,6,any,5,0.00%
2025-04-01,sku,power regrowth,6,same,5,0.00%
2025-04-01,sku,power regrowth,7,any,5,0.00%
2025-04-01,sku,power regrowth,7,same,5,0.00%
2025-04-01,sku,power regrowth,8,any,5,0.00%
2025-04-01,sku,power regrowth,8,same,5,0.00%
2025-04-01,sku,power regrowth,9,any,5,0.00%
2025-04-01,sku,power regrowth,9,same,5,0.00%
2025-04-01,sku,power regrowth,10,any,5,0.00%
2025-04-01,sku,power regrowth,10,same,5,0.00%
2025-04-01,sku,power regrowth,11,any,5,0.00%
2025-04-01,sku,power regrowth,11,same,5,0.00%
2025-04-01,sku,power regrowth,12,any,5,0.00%
2025-04-01,sku,power regrowth,12,same,5,0.00%
2025-05-01,sku,power regrowth,0,any,5,100.00%
2025-05-01,sku,power regrowth,0,same,5,100.00%
2025-05-01,sku,power regrowth,1,any,5,80.00%
2025-05-01,sku,power regrowth,1,same,5,80.00%
2025-05-01,sku,power regrowth,2,any,5,20.00%
2025-05-01,sku,power regrowth,2,same,5,20.00%
2025-05-01,sku,power regrowth,3,any,5,0.00%
2025-05-01,sku,power regrowth,3,same,5,0.00%
2025-05-01,sku,power regrowth,4,any,5,0.00%
2025-05-01,sku,power regrowth,4,same,5,0.00%
2025-05-01,sku,power regrowth,5,any,5,0.00%
2025-05-01,sku,power regrowth,5,same,5,0.00%
2025-05-01,sku,power regrowth,6,any,5,0.00%
2025-05-01,sku,power regrowth,6,same,5,0.00%
2025-05-01,sku,power regrowth,7,any,5,0.00%
2025-05-01,sku,power regrowth,7,same,5,0.00%
2025-05-01,sku,power regrowth,8,any,5,0.00%
2025-05-01,sku,power regrowth,8,same,5,0.00%
2025-05-01,sku,power regrowth,9,any,5,0.00%
2025-05-01,sku,power regrowth,9,same,5,0.00%
2025-05-01,sku,power regrowth,10,any,5,0.00%
2025-05-01,sku,power regrowth,10,same,5,0.00%
2025-05-01,sku,power regrowth,11,any,5,0.00%
2025-05-01,sku,power regrowth,11,same,5,0.00%
2025-05-01,sku,power regrowth,12,any,5,0.00%
2025-05-01,sku,power regrowth,12,same,5,0.00%
2025-06-01,sku,power regrowth,0,any,1,100.00%
2025-06-01,sku,power regrowth,0,same,1,100.00%
2025-06-01,sku,power regrowth,1,any,1,100.00%
2025-06-01,sku,power regrowth,1,same,1,100.00%
2025-06-01,sku,power regrowth,2,any,1,0.00%
2025-06-01,sku,power regrowth,2,same,1,0.00%
2025-06-01,sku,power regrowth,3,any,1,0.00%
2025-06-01,sku,power regrowth,3,same,1,0.00%
2025-06-01,sku,power regrowth,4,any,1,0.00%
2025-06-01,sku,power regrowth,4,same,1,0.00%
2025-06-01,sku,power regrowth,5,any,1,0.00%
2025-06-01,sku,power regrowth,5,same,1,0.00%
2025-06-01,sku,power regrowth,6,any,1,0.00%
2025-06-01,sku,power regrowth,6,same,1,0.00%
2025-06-01,sku,power regrowth,7,any,1,0.00%
2025-06-01,sku,power regrowth,7,same,1,0.00%
2025-06-01,sku,power regrowth,8,any,1,0.00%
2025-06-01,sku,power regrowth,8,same,1,0.00%
2025-06-01,sku,power regrowth,9,any,1,0.00%
2025-06-01,sku,power regrowth,9,same,1,0.00%
2025-06-01,sku,power regrowth,10,any,1,0.00%
2025-06-01,sku,power regrowth,10,same,1,0.00%
2025-06-01,sku,power regrowth,11,any,1,0.00%
2025-06-01,sku,power regrowth,11,same,1,0.00%
2025-06-01,sku,power regrowth,12,any,1,0.00%
2025-06-01,sku,power regrowth,12,same,1,0.00%
2025-07-01,sku,power regrowth,0,any,5,100.00%
2025-07-01,sku,power regrowth,0,same,5,100.00%
2025-07-01,sku,power regrowth,1,any,5,0.00%
2025-07-01,sku,power regrowth,1,same,5,0.00%
2025-07-01,sku,power regrowth,2,any,5,0.00%
2025-07-01,sku,power regrowth,2,same,5,0.00%
2025-07-01,sku,power regrowth,3,any,5,0.00%
2025-07-01,sku,power regrowth,3,same,5,0.00%
2025-07-01,sku,power regrowth,4,any,5,0.00%
2025-07-01,sku,power regrowth,4,same,5,0.00%
2025-07-01,sku,power regrowth,5,any,5,0.00%
2025-07-01,sku,power regrowth,5,same,5,0.00%
2025-07-01,sku,power regrowth,6,any,5,0.00%
2025-07-01,sku,power regrowth,6,same,5,0.00%
2025-07-01,sku,power regrowth,7,any,5,0.00%
2025-07-01,sku,power regrowth,7,same,5,0.00%
2025-07-01,sku,power regrowth,8,any,5,0.00%
2025-07-01,sku,power regrowth,8,same,5,0.00%
2025-07-01,sku,power regrowth,9,any,5,0.00%
2025-07-01,sku,power regrowth,9,same,5,0.00%
2025-07-01,sku,power regrowth,10,any,5,0.00%
2025-07-01,sku,power regrowth,10,same,5,0.00%
2025-07-01,sku,power regrowth,11,any,5,0.00%
2025-07-01,sku,power regrowth,11,same,5,0.00%
2025-07-01,sku,power regrowth,12,any,5,0.00%
2025-07-01,sku,power regrowth,12,same,5,0.00%
2025-08-01,sku,power regrowth,0,any,2,100.00%
2025-08-01,sku,power regrowth,0,same,2,100.00%
2025-08-01,sku,power regrowth,1,any,2,0.00%
2025-08-01,sku,power regrowth,1,same,2,0.00%
2025-08-01,sku,power regrowth,2,any,2,0.00%
2025-08-01,sku,power regrowth,2,same,2,0.00%
2025-08-01,sku,power regrowth,3,any,2,0.00%
2025-08-01,sku,power regrowth,3,same,2,0.00%
2025-08-01,sku,power regrowth,4,any,2,0.00%
2025-08-01,sku,power regrowth,4,same,2,0.00%
2025-08-01,sku,power regrowth,5,any,2,0.00%
2025-08-01,sku,power regrowth,5,same,2,0.00%
2025-08-01,sku,power regrowth,6,any,2,0.00%
2025-08-01,sku,power regrowth,6,same,2,0.00%
2025-08-01,sku,power regrowth,7,any,2,0.00%
2025-08-01,sku,power regrowth,7,same,2,0.00%
2025-08-01,sku,power regrowth,8,any,2,0.00%
2025-08-01,sku,power regrowth,8,same,2,0.00%
2025-08-01,sku,power regrowth,9,any,2,0.00%
2025-08-01,sku,power regrowth,9,same,2,0.00%
2025-08-01,sku,power regrowth,10,any,2,0.00%
2025-08-01,sku,power regrowth,10,same,2,0.00%
2025-08-01,sku,power regrowth,11,any,2,0.00%
2025-08-01,sku,power regrowth,11,same,2,0.00%
2025-08-01,sku,power regrowth,12,any,2,0.00%
2025-08-01,sku,power regrowth,12,same,2,0.00%
2025-03-01,sku,regrowth pack,0,any,8,100.00%
2025-03-01,sku,regrowth pack,0,same,8,100.00%
2025-03-01,sku,regrowth pack,1,any,8,0.00%
2025-03-01,sku,regrowth pack,1,same,8,0.00%
2025-03-01,sku,regrowth pack,2,any,8,25.00%
2025-03-01,sku,regrowth pack,2,same,8,0.00%
2025-03-01,sku,regrowth pack,3,any,8,12.50%
2025-03-01,sku,regrowth pack,3,same,8,12.50%
2025-03-01,sku,regrowth pack,4,any,8,25.00%
2025-03-01,sku,regrowth pack,4,same,8,0.00%
